Time,PPG
62.06,0.134792095
62.08,0.139782292
62.09,0.132660026
62.11,0.118776116
62.13,0.11382206
62.14,0.110744162
62.16,0.098972491
62.17,0.095873562
62.19,0.091559432
62.20,0.076346359
62.22,0.072024151
62.23,0.05951118
62.25,0.044018171
62.27,0.042259156
62.28,0.032115618
62.30,0.028877022
62.31,0.02452413
62.33,0.022251996
62.34,0.016120299
62.36,0.009844795
62.38,0.000206318
62.39,-0.00149552
62.41,-0.009311869
62.42,-0.020439229
62.44,-0.028393383
62.45,-0.039163493
62.47,-0.038872459
62.48,-0.04221961
62.50,-0.048154128
62.52,-0.04767687
62.53,-0.055187057
62.55,-0.057751833
62.56,-0.069372249
62.58,-0.066286162
62.59,-0.075756855
62.61,-0.077785337
62.63,-0.082362288
62.64,-0.088356164
62.66,-0.093351089
62.67,-0.096092506
62.69,-0.095972642
62.70,-0.099634474
62.72,-0.103203424
62.73,-0.112054334
62.75,-0.112442175
62.77,-0.093105974
62.78,-0.066801373
62.80,-0.034377131
62.81,0.038447067
62.83,0.078149145
62.84,0.10669005
62.86,0.127878443
62.88,0.136291262
62.89,0.118619125
62.91,0.115319809
62.92,0.109169695
62.94,0.104476922
62.95,0.110620716
62.97,0.111682057
62.98,0.112152639
63.00,0.09958995
63.02,0.096226059
63.03,0.088464093
63.05,0.087297319
63.06,0.069706766
63.08,0.052083786
63.09,0.048511762
63.11,0.039556773
63.13,0.03802628
63.14,0.027182692
63.16,0.02293057
63.17,0.013232006
63.19,-0.001300659
63.20,-0.002031056
63.22,-0.005380128
63.23,-0.020620877
63.25,-0.027269395
63.27,-0.030525109
63.28,-0.033741661
63.30,-0.040070661
63.31,-0.042969541
63.33,-0.052036261
63.34,-0.053129879
63.36,-0.056089055
63.38,-0.054996056
63.39,-0.063441183
63.41,-0.084800585
63.42,-0.086839224
63.44,-0.094706587
63.45,-0.096559136
63.47,-0.096007778
63.48,-0.101016251
63.50,-0.105565951
63.52,-0.10862413
63.53,-0.108998336
63.55,-0.115114561
63.56,-0.116655436
63.58,-0.121075159
63.59,-0.122852582
63.61,-0.133159704
63.63,-0.133607171
63.64,-0.135466712
63.66,-0.127191659
63.67,-0.121133529
63.69,-0.116303857
63.70,-0.001968273
63.72,0.060560323
63.73,0.095694637
63.75,0.12051937
63.77,0.12011659
63.78,0.127558859
63.80,0.120735605
63.81,0.109342016
63.83,0.099943229
63.84,0.100918855
63.86,0.103305968
63.88,0.09506737
63.89,0.07970744
63.91,0.066841544
63.92,0.053072371
63.94,0.034649779
63.95,0.037910239
63.97,0.03578373
63.98,0.027945352
64.00,0.021538899
64.02,0.023658006
64.03,0.019101337
64.05,0.021232405
64.06,0.014301126
64.08,0.005986045
64.09,-0.000381282
64.11,-0.005780182
64.13,-0.01756847
64.14,-0.033352069
64.16,-0.041673469
64.17,-0.053101127
64.19,-0.05762694
64.20,-0.066588049
64.22,-0.066698893
64.23,-0.069808631
64.25,-0.07405387
64.27,-0.066112732
64.28,-0.069271288
64.30,-0.073990986
64.31,-0.079861407
64.33,-0.076430192
64.34,-0.084743697
64.36,-0.081081728
64.38,-0.082165488
64.39,-0.090127413
64.41,-0.096976122
64.42,-0.108729377
64.44,-0.115301401
64.45,-0.121529771
64.47,-0.125220477
64.48,-0.133030605
64.50,-0.136519218
64.52,-0.122107893
64.53,-0.106652406
64.55,-0.061172775
64.56,0.012138024
64.58,0.047806181
64.59,0.077257599
64.61,0.1115359
64.63,0.126330985
64.64,0.124399121
64.66,0.119651625
64.67,0.106731954
64.69,0.088392112
64.70,0.083946359
64.72,0.081315661
64.73,0.077788388
64.75,0.074948752
64.77,0.064681828
64.78,0.055494653
64.80,0.049633614
64.81,0.035273693
64.83,0.022326011
64.84,0.019091721
64.86,0.028205975
64.88,0.031920835
64.89,0.02932835
64.91,0.024815307
64.92,0.014263661
64.94,-0.001642181
64.95,-0.006992523
64.97,-0.014327241
64.98,-0.034812898
65.00,-0.048428595
65.02,-0.047738753
65.03,-0.060540515
65.05,-0.06703443
65.06,-0.065634036
65.08,-0.070901533
65.09,-0.074752297
65.11,-0.078047052
65.13,-0.075564554
65.14,-0.070972147
65.16,-0.074718004
65.17,-0.074722103
65.19,-0.084596865
65.20,-0.091987742
65.22,-0.103311147
65.23,-0.111635427
65.25,-0.121045009
65.27,-0.118872315
65.28,-0.12127488
65.30,-0.12510831
65.31,-0.12154375
65.33,-0.124934774
65.34,-0.127500827
65.36,-0.127337171
65.38,-0.129617772
65.39,-0.123713593
65.41,-0.120076822
65.42,-0.075587108
65.44,-0.026166589
65.45,0.017320876
65.47,0.060157582
65.48,0.094416719
65.50,0.120100546
65.52,0.135941337
65.53,0.130661729
65.55,0.127489495
65.56,0.128236131
65.58,0.121682764
65.59,0.12021449
65.61,0.126831533
65.63,0.139534153
65.64,0.134993835
65.66,0.134208717
65.67,0.126149197
65.69,0.11383478
65.70,0.094715147
65.72,0.088654394
65.73,0.07834921
65.75,0.061831326
65.77,0.064598146
65.78,0.068320241
65.80,0.063342359
65.81,0.054953165
65.83,0.041386411
65.84,0.039402211
65.86,0.028399152
65.88,0.018326174
65.89,0.008132951
65.91,0.001101549
65.92,0.0004482
65.94,-0.006226117
65.95,-0.012750283
65.97,-0.022115209
65.98,-0.036420843
66.00,-0.048330032
66.02,-0.051152729
66.03,-0.05829379
66.05,-0.065409738
66.06,-0.069002767
66.08,-0.075542634
66.09,-0.077507911
66.11,-0.076920392
66.13,-0.084586562
66.14,-0.090672214
66.16,-0.094645688
66.17,-0.097190249
66.19,-0.09940615
66.20,-0.09823031
66.22,-0.101493384
66.23,-0.103471098
66.25,-0.108254387
66.27,-0.127570229
66.28,-0.140188128
66.30,-0.148716442
66.31,-0.139663622
66.33,-0.137031576
66.34,-0.089061999
66.36,-0.03403988
66.38,0.034643155
66.39,0.078185292
66.41,0.121636811
66.42,0.1452577
66.44,0.16405139
66.45,0.168513655
66.47,0.159186932
66.48,0.155214573
66.50,0.143751442
66.52,0.13576141
66.53,0.137428582
66.55,0.142586227
66.56,0.134941272
66.58,0.137368693
66.59,0.127619343
66.61,0.109735531
66.63,0.102616344
66.64,0.08893102
66.66,0.084762899
66.67,0.079849333
66.69,0.085954373
66.70,0.086469319
66.72,0.083924234
66.73,0.080045747
66.75,0.056426575
66.77,0.052199954
66.78,0.034605275
66.80,0.011763865
66.81,-0.001468815
66.83,-0.003653297
66.84,-0.015979124
66.86,-0.02134278
66.88,-0.025304521
66.89,-0.028088224
66.91,-0.034725659
66.92,-0.048610039
66.94,-0.053461995
66.95,-0.060977372
66.97,-0.058745752
66.98,-0.064651068
67.00,-0.070277102
67.02,-0.072106786
67.03,-0.075510343
67.05,-0.091242048
67.06,-0.110043698
67.08,-0.112971339
67.09,-0.125406029
67.11,-0.127462347
67.13,-0.124225218
67.14,-0.125410846
67.16,-0.133530802
67.17,-0.132046755
67.19,-0.136488794
67.20,-0.144062384
67.22,-0.14244432
67.23,-0.145814929
67.25,-0.144514276
67.27,-0.133107354
67.28,-0.116191825
67.30,-0.064209477
67.31,-0.006104918
67.33,0.029283664
67.34,0.090955937
67.36,0.142862757
67.38,0.164806761
67.39,0.174902107
67.41,0.179841071
67.42,0.18117095
67.44,0.170972404
67.45,0.161577277
67.47,0.160460678
67.48,0.156920544
67.50,0.153160841
67.52,0.151269013
67.53,0.15510802
67.55,0.134085382
67.56,0.116011911
67.58,0.104119424
67.59,0.090655393
67.61,0.079681368
67.63,0.071990292
67.64,0.074991289
67.66,0.066255541
67.67,0.064224726
67.69,0.058799938
67.70,0.045888798
67.72,0.035758035
67.73,0.01567331
67.75,-0.002292332
67.77,-0.009980844
67.78,-0.008358158
67.80,-0.02087186
67.81,-0.023967938
67.83,-0.025232447
67.84,-0.042045965
67.86,-0.053384931
67.88,-0.063434547
67.89,-0.072777739
67.91,-0.075320923
67.92,-0.083337302
67.94,-0.08387556
67.95,-0.089354041
67.97,-0.088753803
67.98,-0.099307081
68.00,-0.111427916
68.02,-0.116462366
68.03,-0.114405018
68.05,-0.117219157
68.06,-0.117843873
68.08,-0.115698815
68.09,-0.112245648
68.11,-0.125777263
68.13,-0.141315768
68.14,-0.144024465
68.16,-0.148509662
68.17,-0.156772435
68.19,-0.150717239
68.20,-0.143571633
68.22,-0.117852761
68.23,-0.045490886
68.25,0.016896284
68.27,0.078198368
68.28,0.119069086
68.30,0.162136664
68.31,0.195124848
68.33,0.219164675
68.34,0.211265772
68.36,0.214654138
68.38,0.211368739
68.39,0.205744762
68.41,0.180382853
68.42,0.166538333
68.44,0.165643869
68.45,0.148591954
68.47,0.147707228
68.48,0.131661267
68.50,0.118982723
68.52,0.113908023
68.53,0.104915275
68.55,0.096119492
68.56,0.094712673
68.58,0.093055035
68.59,0.093017401
68.61,0.076641728
68.63,0.065554402
68.64,0.047214804
68.66,0.030292145
68.67,0.016069898
68.69,0.003746958
68.70,-0.005893649
68.72,-0.010597098
68.73,-0.019530411
68.75,-0.030485281
68.77,-0.031339863
68.78,-0.043912835
68.80,-0.045350105
68.81,-0.056411978
68.83,-0.067409538
68.84,-0.071496483
68.86,-0.077357177
68.88,-0.078698706
68.89,-0.08858352
68.91,-0.100417641
68.92,-0.104682588
68.94,-0.112776163
68.95,-0.123565597
68.97,-0.12906635
68.98,-0.131063284
69.00,-0.130362045
69.02,-0.132232556
69.03,-0.13752818
69.05,-0.150231753
69.06,-0.158038051
69.08,-0.156236209
69.09,-0.15449519
69.11,-0.148409885
69.13,-0.116768469
69.14,-0.076495707
69.16,-0.040334671
69.17,0.050717373
69.19,0.116584097
69.20,0.173303885
69.22,0.19807865
69.23,0.219260806
69.25,0.234710936
69.27,0.231458026
69.28,0.229584427
69.30,0.21419326
69.31,0.201623936
69.33,0.204177812
69.34,0.202869741
69.36,0.195514257
69.38,0.183681547
69.39,0.176156306
69.41,0.166336083
69.42,0.141079627
69.44,0.144618271
69.45,0.135990411
69.47,0.108474058
69.48,0.106408418
69.50,0.09944473
69.52,0.099336086
69.53,0.088582147
69.55,0.068891642
69.56,0.060135806
69.58,0.043310947
69.59,0.034791828
69.61,0.016041433
69.63,0.006046355
69.64,0.007583956
69.66,-0.003856282
69.67,-0.013805224
69.69,-0.027690096
69.70,-0.037233018
69.72,-0.049012551
69.73,-0.062752912
69.75,-0.067767805
69.77,-0.071372943
69.78,-0.072044737
69.80,-0.076481269
69.81,-0.077502012
69.83,-0.08410716
69.84,-0.090192107
69.86,-0.097472605
69.88,-0.105069178
69.89,-0.112628821
69.91,-0.122181471
69.92,-0.120456845
69.94,-0.115384742
69.95,-0.10291214
69.97,-0.050878302
69.98,0.005366215
70.00,0.083206041
70.02,0.119429914
70.03,0.183167057
70.05,0.216934536
70.06,0.229490973
70.08,0.231424965
70.09,0.229810125
70.11,0.217709325
70.13,0.208362877
70.14,0.206448815
70.16,0.196104698
70.17,0.192601028
70.19,0.181630637
70.20,0.166170302
70.22,0.154906895
70.23,0.132828123
70.25,0.116376815
70.27,0.100678987
70.28,0.097020709
70.30,0.089566891
70.31,0.076986749
70.33,0.071006376
70.34,0.064474813
70.36,0.048195614
70.38,0.030396685
70.39,0.020155081
70.41,0.006825684
70.42,0.001748114
70.44,-0.019074829
70.45,-0.024160495
70.47,-0.041449795
70.48,-0.058524265
70.50,-0.072653997
70.52,-0.080930875
70.53,-0.087705277
70.55,-0.089578922
70.56,-0.095760104
70.58,-0.098261645
70.59,-0.102800151
70.61,-0.111229297
70.63,-0.125033355
70.64,-0.130611041
70.66,-0.138017944
70.67,-0.147869986
70.69,-0.151992973
70.70,-0.153178079
70.72,-0.156372554
70.73,-0.158475528
70.75,-0.161720905
70.77,-0.165775176
70.78,-0.175493685
70.80,-0.181792494
70.81,-0.184811751
70.83,-0.182013138
70.84,-0.151309635
70.86,-0.113594523
70.88,-0.018609488
70.89,0.038964551
70.91,0.097465065
70.92,0.168739266
70.94,0.216952003
70.95,0.233882772
70.97,0.250034961
70.98,0.253089341
71.00,0.245824897
71.02,0.237166041
71.03,0.231690552
71.05,0.226231068
71.06,0.217353298
71.08,0.214708482
71.09,0.202843452
71.11,0.186931481
71.13,0.168267973
71.14,0.158779852
71.16,0.139355944
71.17,0.135475603
71.19,0.120844454
71.20,0.103777373
71.22,0.09787688
71.23,0.089298568
71.25,0.079674816
71.27,0.073900353
71.28,0.060454654
71.30,0.039764098
71.31,0.023804277
71.33,0.013672355
71.34,-0.005428097
71.36,-0.001234588
71.38,-0.025665767
71.39,-0.041412217
71.41,-0.049963902
71.42,-0.062905137
71.44,-0.063174034
71.45,-0.077050216
71.47,-0.080383942
71.48,-0.080504209
71.50,-0.079177638
71.52,-0.098267611
71.53,-0.113334166
71.55,-0.119883295
71.56,-0.126411767
71.58,-0.128086747
71.59,-0.132177351
71.61,-0.144984144
71.63,-0.15614443
71.64,-0.161693275
71.66,-0.16674229
71.67,-0.16735344
71.69,-0.164688009
71.70,-0.156679591
71.72,-0.11384203
71.73,-0.047498025
71.75,0.025115583
71.77,0.067782204
71.78,0.093690829
71.80,0.161405022
71.81,0.214042584
71.83,0.223729751
71.84,0.230263879
71.86,0.215048433
71.88,0.210521014
71.89,0.205275089
71.91,0.199115105
71.92,0.190361928
71.94,0.180775793
71.95,0.169773876
71.97,0.145646806
71.98,0.131153205
72.00,0.136392329
72.02,0.121007037
72.03,0.089337225
72.05,0.080066882
72.06,0.064039507
72.08,0.060398348
72.09,0.060264635
72.11,0.046085634
72.13,0.040694716
72.14,0.031583878
72.16,0.017441656
72.17,0.007581665
72.19,-0.020193042
72.20,-0.03283727
72.22,-0.055476734
72.23,-0.060739386
72.25,-0.070556745
72.27,-0.080092079
72.28,-0.083220849
72.30,-0.088102136
72.31,-0.088086732
72.33,-0.093568201
72.34,-0.097713001
72.36,-0.117117146
72.38,-0.1265929
72.39,-0.128929991
72.41,-0.136674116
72.42,-0.140325645
72.44,-0.142744556
72.45,-0.147664518
72.47,-0.157912985
72.48,-0.163896862
72.50,-0.16792593
72.52,-0.16340609
72.53,-0.13510451
72.55,-0.08074267
72.56,-0.009442991
72.58,0.044489339
72.59,0.132427036
72.61,0.175267852
72.63,0.186975079
72.64,0.196580383
72.66,0.232605862
72.67,0.249984722
72.69,0.249007664
72.70,0.238215318
72.72,0.22916596
72.73,0.232842418
72.75,0.221424643
72.77,0.207521268
72.78,0.191667176
72.80,0.167371894
72.81,0.153202794
72.83,0.143889215
72.84,0.131617062
72.86,0.11745286
72.88,0.107884702
72.89,0.094678194
72.91,0.084901319
72.92,0.077103271
72.94,0.068351482
72.95,0.046103519
72.97,0.037514752
72.98,0.031643162
73.00,0.004745259
73.02,-0.006829289
73.03,-0.02728165
73.05,-0.039174439
73.06,-0.047874826
73.08,-0.052286999
73.09,-0.056168138
73.11,-0.072055478
73.13,-0.075360792
73.14,-0.080748654
73.16,-0.094167035
73.17,-0.102242443
73.19,-0.112397371
73.20,-0.118867075
73.22,-0.123588668
73.23,-0.122016968
73.25,-0.127191525
73.27,-0.133102743
73.28,-0.13489543
73.30,-0.146387219
73.31,-0.157083642
73.33,-0.165516084
73.34,-0.164565574
73.36,-0.168743416
73.38,-0.163335242
73.39,-0.177579803
73.41,-0.096553078
73.42,0.011190772
73.44,0.073539495
73.45,0.136805066
73.47,0.192140385
73.48,0.253925377
73.50,0.268743117
73.52,0.28259334
73.53,0.297429737
73.55,0.299334532
73.56,0.292153753
73.58,0.287516636
73.59,0.280203465
73.61,0.26841345
73.63,0.266874634
73.64,0.252180398
73.66,0.232471123
73.67,0.211745928
73.69,0.20556954
73.70,0.19118714
73.72,0.169486967
73.73,0.159520194
73.75,0.133284362
73.77,0.122846671
73.78,0.109860092
73.80,0.10847382
73.81,0.091432309
73.83,0.082110603
73.84,0.059690871
73.86,0.035085653
73.88,0.016430385
73.89,0.0080314
73.91,-0.012073606
73.92,-0.021306742
73.94,-0.028249518
73.95,-0.040049062
73.97,-0.052652003
73.98,-0.059077363
74.00,-0.070172621
74.02,-0.081892841
74.03,-0.086373007
74.05,-0.087087463
74.06,-0.098762135
74.08,-0.104063448
74.09,-0.103822291
74.11,-0.118239137
74.13,-0.125940225
74.14,-0.131656357
74.16,-0.138030147
74.17,-0.147587945
74.19,-0.150920695
74.20,-0.153468971
74.22,-0.164033149
74.23,-0.153350816
74.25,-0.141280566
74.27,-0.099483257
74.28,-0.068808514
74.30,0.028009582
74.31,0.142587079
74.33,0.179589701
74.34,0.265360848
74.36,0.307121495
74.38,0.318645616
74.39,0.327608066
74.41,0.322773457
74.42,0.326587283
74.44,0.324517196
74.45,0.320466511
74.47,0.319311427
74.48,0.322414637
74.50,0.312424354
74.52,0.290216879
74.53,0.281748604
74.55,0.268344538
74.56,0.261281809
74.58,0.21727731
74.59,0.182079305
74.61,0.168827446
74.63,0.150787976
74.64,0.145758924
74.66,0.125151198
74.67,0.105445244
74.69,0.076943553
74.70,0.066326662
74.72,0.046198201
74.73,0.032091774
74.75,0.013115458
74.77,0.007445351
74.78,-0.00521039
74.80,-0.022662244
74.81,-0.036675903
74.83,-0.051134312
74.84,-0.060450075
74.86,-0.070261425
74.88,-0.085455334
74.89,-0.087324063
74.91,-0.095509581
74.92,-0.106961866
74.94,-0.119155728
74.95,-0.125284824
74.97,-0.142024046
74.98,-0.155823541
75.00,-0.16083761
75.02,-0.169809547
75.03,-0.162347573
75.05,-0.160260943
75.06,-0.10764073
75.08,-0.058800918
75.09,0.009960355
75.11,0.097603679
75.13,0.176724017
75.14,0.226133929
75.16,0.251854432
75.17,0.271806938
75.19,0.27532795
75.20,0.278737354
75.22,0.267548012
75.23,0.247080585
75.25,0.238298182
75.27,0.24074382
75.28,0.235732421
75.30,0.209683346
75.31,0.1835994
75.33,0.158077354
75.34,0.135388303
75.36,0.117622985
75.38,0.101889778
75.39,0.101184173
75.41,0.090095948
75.42,0.08572169
75.44,0.069804989
75.45,0.052571838
75.47,0.043024163
75.48,0.004219318
75.50,-0.017615855
75.52,-0.027426108
75.53,-0.042034984
75.55,-0.054162576
75.56,-0.06593927
75.58,-0.080330215
75.59,-0.095605787
75.61,-0.105076107
75.63,-0.117443701
75.64,-0.114277422
75.66,-0.121745709
75.67,-0.123977058
75.69,-0.124476305
75.70,-0.126904803
75.72,-0.138655189
75.73,-0.155198716
75.75,-0.162914277
75.77,-0.173990513
75.78,-0.184782286
75.80,-0.192143141
75.81,-0.197276353
75.83,-0.194428596
75.84,-0.2005181
75.86,-0.169932539
75.88,-0.082182256
75.89,-0.016849513
75.91,0.066496268
75.92,0.144318801
75.94,0.2390584
75.95,0.247183626
75.97,0.260390644
75.98,0.268724434
76.00,0.260602427
76.02,0.246368494
76.03,0.230921515
76.05,0.240230866
76.06,0.23417413
76.08,0.227252531
76.09,0.215071983
76.11,0.180087862
76.13,0.152048909
76.14,0.134990648
76.16,0.113562459
76.17,0.094178673
76.19,0.081192562
76.20,0.084332118
76.22,0.075994385
76.23,0.060529168
76.25,0.039186891
76.27,0.019381433
76.28,-0.001558158
76.30,-0.022225589
76.31,-0.039911665
76.33,-0.047415072
76.34,-0.064449104
76.36,-0.070916471
76.38,-0.085754898
76.39,-0.093146557
76.41,-0.114198792
76.42,-0.129802787
76.44,-0.132803215
76.45,-0.129012692
76.47,-0.1294787
76.48,-0.132477561
76.50,-0.13102842
76.52,-0.141562022
76.53,-0.152270633
76.55,-0.162426911
76.56,-0.17664475
76.58,-0.186748638
76.59,-0.194142085
76.61,-0.200889702
76.63,-0.20723534
76.64,-0.207949608
76.66,-0.213226184
76.67,-0.21289849
76.69,-0.197868473
76.70,-0.143396185
76.72,-0.072150032
76.73,0.042260146
76.75,0.156370537
76.77,0.221788018
76.78,0.255084218
76.80,0.277916596
76.81,0.287860567
76.83,0.274746129
76.84,0.277521268
76.86,0.271283605
76.88,0.266401878
76.89,0.266093979
76.91,0.261193334
76.92,0.238553423
76.94,0.205530009
76.95,0.180018479
76.97,0.161112505
76.98,0.137504386
77.00,0.132298742
77.02,0.123293934
77.03,0.106299703
77.05,0.093816683
77.06,0.078092463
77.08,0.056726323
77.09,0.034068245
77.11,0.021986714
77.13,0.009729261
77.14,-0.011045725
77.16,-0.022350543
77.17,-0.036763903
77.19,-0.054966958
77.20,-0.067162788
77.22,-0.083827952
77.23,-0.096578539
77.25,-0.110495736
77.27,-0.117881615
77.28,-0.117904317
77.30,-0.113416041
77.31,-0.128300088
77.33,-0.13820564
77.34,-0.148901363
77.36,-0.162962585
77.38,-0.177909094
77.39,-0.183928017
77.41,-0.186987746
77.42,-0.189484733
77.44,-0.190270215
77.45,-0.188722215
77.47,-0.194971075
77.48,-0.205320974
77.50,-0.220290315
77.52,-0.228006228
77.53,-0.228459162
77.55,-0.200006405
77.56,-0.141537048
77.58,-0.067206527
77.59,-0.001221063
77.61,0.097741321
77.63,0.183551398
77.64,0.211397422
77.66,0.266639259
77.67,0.274918729
77.69,0.284036273
77.70,0.279264071
77.72,0.277345855
77.73,0.274650108
77.75,0.270894634
77.77,0.267306667
77.78,0.239538022
77.80,0.20223886
77.81,0.178930188
77.83,0.152868596
77.84,0.131824401
77.86,0.119397168
77.88,0.101235996
77.89,0.097294452
77.91,0.07718394
77.92,0.060716636
77.94,0.042142722
77.95,0.029188301
77.97,0.017971069
77.98,0.002376121
78.00,-0.014840431
78.02,-0.031970512
78.03,-0.043139882
78.05,-0.059249666
78.06,-0.088036155
78.08,-0.102411023
78.09,-0.10991324
78.11,-0.116497272
78.13,-0.118864348
78.14,-0.116385967
78.16,-0.120732557
78.17,-0.128153813
78.19,-0.138843193
78.20,-0.1401036
78.22,-0.152515748
78.23,-0.166034897
78.25,-0.178312176
78.27,-0.179190128
78.28,-0.182813551
78.30,-0.179926248
78.31,-0.18074578
78.33,-0.185784801
78.34,-0.170872001
78.36,-0.153998494
78.38,-0.151452495
78.39,-0.134630975
78.41,-0.119319461
78.42,-0.115498653
78.44,-0.022958317
78.45,0.204393532
78.47,0.278606035
78.48,0.278814779
78.50,0.263437114
78.52,0.245476567
78.53,0.230657808
78.55,0.215802803
78.56,0.206216838
78.58,0.187641006
78.59,0.169793135
78.61,0.142751537
78.63,0.124139514
78.64,0.10580098
78.66,0.092019896
78.67,0.063934321
78.69,0.055002839
78.70,0.060285458
78.72,0.051950359
78.73,0.039018509
78.75,0.017765988
78.77,0.011724016
78.78,-0.018754239
78.80,-0.041600196
78.81,-0.073312854
78.83,-0.08422123
78.84,-0.092394044
78.86,-0.100890535
78.88,-0.106252659
78.89,-0.109820704
78.91,-0.111913314
78.92,-0.128179113
78.94,-0.141800077
78.95,-0.145217296
78.97,-0.155114457
78.98,-0.160537809
79.00,-0.163765511
79.02,-0.169592283
79.03,-0.170896588
79.05,-0.172275478
79.06,-0.196999157
79.08,-0.21685485
79.09,-0.221247306
79.11,-0.226066421
79.13,-0.22809548
79.14,-0.224056086
79.16,-0.224650005
79.17,-0.230082636
79.19,-0.238881853
79.20,-0.233624141
79.22,-0.227042312
79.23,-0.156816002
79.25,-0.044755914
79.27,0.022293828
79.28,0.149546392
79.30,0.223858452
79.31,0.265713396
79.33,0.293989143
79.34,0.299028182
79.36,0.308703864
79.38,0.28629374
79.39,0.291359962
79.41,0.278134754
79.42,0.272262513
79.44,0.268516029
79.45,0.26612009
79.47,0.237605544
79.48,0.200040003
79.50,0.170929781
79.52,0.15148707
79.53,0.13466203
79.55,0.110156442
79.56,0.100203877
79.58,0.088853008
79.59,0.081004716
79.61,0.061336015
79.63,0.043203364
79.64,0.031759206
79.66,0.012496727
79.67,-0.002267497
79.69,-0.005833449
79.70,-0.032529318
79.72,-0.068869181
79.73,-0.074919207
79.75,-0.096316977
79.77,-0.107448014
79.78,-0.127166879
79.80,-0.135610255
79.81,-0.139929888
79.83,-0.146900433
79.84,-0.144103862
79.86,-0.148540294
79.88,-0.156946665
79.89,-0.166028562
79.91,-0.176465636
79.92,-0.187249919
79.94,-0.194651043
79.95,-0.193631835
79.97,-0.200986262
79.98,-0.205882163
80.00,-0.212949477
80.02,-0.226797479
80.03,-0.240836033
80.05,-0.249216616
80.06,-0.247727841
80.08,-0.238839528
80.09,-0.152097052
80.11,-0.047313737
80.13,0.033992156
80.14,0.120095499
80.16,0.192598202
80.17,0.239976578
80.19,0.270861976
80.20,0.28454877
80.22,0.27918413
80.23,0.278941756
80.25,0.269952878
80.27,0.256531381
80.28,0.249458862
80.30,0.233237686
80.31,0.22135935
80.33,0.216680822
80.34,0.185871757
80.36,0.15365351
80.38,0.146199405
80.39,0.124183992
80.41,0.110773536
80.42,0.094117339
80.44,0.074674391
80.45,0.059696204
80.47,0.053320567
80.48,0.042916596
80.50,0.025336636
80.52,0.008213281
80.53,0.002946853
80.55,-0.01138274
80.56,-0.035052981
80.58,-0.046770442
80.59,-0.069152365
80.61,-0.086387018
80.63,-0.095400497
80.64,-0.099482238
80.66,-0.101035711
80.67,-0.102889943
80.69,-0.108198324
80.70,-0.112211595
80.72,-0.130811285
80.73,-0.140322069
80.75,-0.149187359
80.77,-0.156224341
80.78,-0.167332613
80.80,-0.166790314
80.81,-0.168229568
80.83,-0.176737456
80.84,-0.185379219
80.86,-0.200812808
80.88,-0.208611007
80.89,-0.212316508
80.91,-0.1668416
80.92,-0.097047077
80.94,0.007898875
80.95,0.028242905
80.97,0.078165759
80.98,0.218975555
81.00,0.233141393
81.02,0.283818873
81.03,0.277872964
81.05,0.269934368
81.06,0.25764526
81.08,0.254360366
81.09,0.245195574
81.11,0.227966014
81.13,0.197643938
81.14,0.181113966
81.16,0.147554683
81.17,0.127183939
81.19,0.11317854
81.20,0.108753508
81.22,0.099645163
81.23,0.093778406
81.25,0.086734241
81.27,0.070708508
81.28,0.054474039
81.30,0.046882235
81.31,0.014718635
81.33,-0.005279665
81.34,-0.024544636
81.36,-0.04378622
81.38,-0.048100707
81.39,-0.066981808
81.41,-0.080630552
81.42,-0.099284005
81.44,-0.111994733
81.45,-0.118745402
81.47,-0.120642942
81.48,-0.117677372
81.50,-0.125630217
81.52,-0.131341148
81.53,-0.138439897
81.55,-0.152919624
81.56,-0.16960944
81.58,-0.181081756
81.59,-0.184500042
81.61,-0.189175165
81.63,-0.209092578
81.64,-0.212279496
81.66,-0.217083495
81.67,-0.228892716
81.69,-0.244710201
81.70,-0.256331262
81.72,-0.267319732
81.73,-0.270073197
81.75,-0.261442686
81.77,-0.237538368
81.78,-0.163855697
81.80,-0.0733996
81.81,0.018444206
81.83,0.102590033
81.84,0.188287706
81.86,0.235831758
81.88,0.255608008
81.89,0.273876437
81.91,0.273277363
81.92,0.263421908
81.94,0.250261124
81.95,0.236521714
81.97,0.227417063
81.98,0.227172718
82.00,0.220354889
82.02,0.209251458
82.03,0.185684155
82.05,0.173046811
82.06,0.15696369
82.08,0.128766986
82.09,0.109672822
82.11,0.088689808
82.13,0.06966902
82.14,0.067172893
82.16,0.053777137
82.17,0.044162968
82.19,0.024777055
82.20,0.017629877
82.22,-0.001192246
82.23,-0.013771507
82.25,-0.02536544
82.27,-0.065072546
82.28,-0.079944429
82.30,-0.089007505
82.31,-0.093677522
82.33,-0.103421387
82.34,-0.111647133
82.36,-0.122949379
82.38,-0.139913264
82.39,-0.143016384
82.41,-0.157025922
82.42,-0.166052074
82.44,-0.172629726
82.45,-0.172167402
82.47,-0.175852682
82.48,-0.185564254
82.50,-0.196045592
82.52,-0.208761434
82.53,-0.217396309
82.55,-0.220606918
82.56,-0.221030528
82.58,-0.222494847
82.59,-0.22140661
82.61,-0.218778405
82.63,-0.194256344
82.64,-0.154639523
82.66,-0.11852964
82.67,0.009195426
82.69,0.099149254
82.70,0.142685109
82.72,0.20603264
82.73,0.225644155
82.75,0.241657603
82.77,0.238381336
82.78,0.227342977
82.80,0.202272379
82.81,0.19680397
82.83,0.194061754
82.84,0.191119646
